onset	duration	trial_type	stim_file	real_time
0.2074772920459509	2.06691929185763	attention_getter		15:23:58:168682
2.2976596248336136	3.023514584172517	towel	towel3.png	15:24:00:258828
5.327045875135809	0.8931706249713898	fixation	none	15:24:03:288153
6.224900625180453	3.0010011247359216	dishware	dishware2.png	15:24:04:185986
9.229847167152911	0.7635730416513979	fixation	none	15:24:07:190880
